"Date","Year","Quarter","Month_Number","Month_Name","Product_Category","Units_Sold","Revenue","COGS","Gross_Profit","Gross_Margin"
"2025-04-14",2025,2,4,April,Building Blocks,136,1898.27,1137.1600000000003,761.1099999999998,0.40094928540197117
"2025-04-14",2025,2,4,April,Card Games,70,1470.2400000000002,769.2500000000001,700.9900000000002,0.47678610294917845
"2025-04-14",2025,2,4,April,Collectibles,6,116.34,57.12,59.220000000000006,0.5090252707581228
"2025-04-14",2025,2,4,April,Dolls,105,1830.0699999999997,1028.1700000000005,801.9,0.4381799603293864
"2025-04-14",2025,2,4,April,Educational,98,1676.1399999999999,964.5099999999996,711.63,0.42456477382557545
"2025-04-14",2025,2,4,April,Model Kits,44,682.8299999999999,374.31000000000006,308.52,0.45182549097139846
"2025-04-14",2025,2,4,April,Outdoor Play,126,2141.6499999999996,1165.63,976.0199999999998,0.45573272943758314
"2025-04-14",2025,2,4,April,Plush,51,802.6100000000002,490.51000000000005,312.1,0.3888563561380994
"2025-04-14",2025,2,4,April,Pretend Play,60,1302.5900000000006,792.7900000000001,509.79999999999984,0.39137410850689747
"2025-04-14",2025,2,4,April,Puzzles,125,2046.92,1061.68,985.2399999999999,0.48132804408574825
"2025-04-14",2025,2,4,April,STEM Kits,63,1334.15,757.2999999999996,576.8500000000001,0.4323726717385602
"2025-04-14",2025,2,4,April,Toy Vehicles,133,2500.5900000000006,1432.3000000000004,1068.2899999999997,0.4272151772181763
"2025-04-15",2025,2,4,April,Action Figures,137,2646.329999999999,1479.7999999999997,1166.53,0.44081048093019404
"2025-04-15",2025,2,4,April,Arts & Crafts,190,2467.8500000000013,1504.87,962.9799999999999,0.3902101019105697
"2025-04-15",2025,2,4,April,Baby & Toddler,121,1848.3300000000002,1027.2999999999997,821.0299999999997,0.4442009814264767
"2025-04-15",2025,2,4,April,Board Games,99,1718.2299999999996,991.8299999999999,726.3999999999999,0.42276063158017263
"2025-04-15",2025,2,4,April,Building Blocks,69,1075.54,603.1400000000001,472.40000000000003,0.439221228406196
"2025-04-15",2025,2,4,April,Card Games,65,1653.29,847.9400000000002,805.35,0.48711962208686926
"2025-04-15",2025,2,4,April,Collectibles,8,155.12,76.16,78.96000000000001,0.5090252707581228
"2025-04-15",2025,2,4,April,Dolls,82,1444.32,833.0500000000001,611.27,0.4232233853993575
"2025-04-15",2025,2,4,April,Educational,107,1912.9,1113.3499999999997,799.55,0.41797793925453497
"2025-04-15",2025,2,4,April,Model Kits,68,1086.3999999999999,618.8100000000001,467.58999999999986,0.4304031664212076
"2025-04-15",2025,2,4,April,Outdoor Play,122,1916.2699999999995,1046.56,869.7100000000002,0.4538556675207567
"2025-04-15",2025,2,4,April,Plush,76,1373.5900000000004,809.9100000000001,563.6800000000001,0.41036990659512657
"2025-04-15",2025,2,4,April,Pretend Play,88,1945.3900000000003,1165.1000000000001,780.29,0.4010969522820616
"2025-04-15",2025,2,4,April,Puzzles,113,1940.2700000000002,1011.5999999999998,928.6699999999997,0.4786292629376322
"2025-04-15",2025,2,4,April,STEM Kits,74,1585.32,920.5399999999998,664.7799999999999,0.41933489768627147
"2025-04-15",2025,2,4,April,Toy Vehicles,118,1995.7700000000002,1151.43,844.3399999999998,0.42306478201395936
"2025-04-16",2025,2,4,April,Action Figures,154,3159.3199999999993,1744.31,1415.01,0.4478843548611728
"2025-04-16",2025,2,4,April,Arts & Crafts,141,1870.0099999999998,1119.44,750.5700000000002,0.40137218517548046
"2025-04-16",2025,2,4,April,Baby & Toddler,137,2375.129999999999,1322.3700000000001,1052.7599999999995,0.4432431066931073
"2025-04-16",2025,2,4,April,Board Games,84,1441.6699999999998,758.11,683.5600000000002,0.47414456845186503
"2025-04-16",2025,2,4,April,Building Blocks,92,1535.2999999999997,858.75,676.55,0.44066306259363
"2025-04-16",2025,2,4,April,Card Games,75,1734.6500000000005,872.2699999999999,862.3799999999999,0.4971492808347503
"2025-04-16",2025,2,4,April,Collectibles,11,213.29000000000002,104.72,108.57000000000001,0.5090252707581228
"2025-04-16",2025,2,4,April,Dolls,132,2443.4299999999994,1365.2899999999997,1078.14,0.4412403874880804
"2025-04-16",2025,2,4,April,Educational,101,1656.4799999999998,957.08,699.4000000000001,0.4222206123828843
"2025-04-16",2025,2,4,April,Model Kits,74,1227.33,676.4300000000002,550.8999999999999,0.44886053465653075
"2025-04-16",2025,2,4,April,Outdoor Play,111,2115.99,1191.4599999999996,924.5300000000001,0.43692550531902336
"2025-04-16",2025,2,4,April,Plush,93,1349.17,787.2800000000001,561.89,0.4164708672739536
"2025-04-16",2025,2,4,April,Pretend Play,87,1592.1700000000003,918.4599999999999,673.7099999999997,0.42313948887367525
"2025-04-16",2025,2,4,April,Puzzles,112,2259.84,1171.97,1087.8700000000001,0.48139248796374967
"2025-04-16",2025,2,4,April,STEM Kits,102,2144.5400000000004,1231.9599999999996,912.5800000000002,0.42553647868540573
"2025-04-16",2025,2,4,April,Toy Vehicles,144,2419.8200000000006,1415.8100000000002,1004.0100000000002,0.4149110264399831
"2025-04-17",2025,2,4,April,Action Figures,159,3198.3899999999994,1750.57,1447.8200000000002,0.45267150034861303
"2025-04-17",2025,2,4,April,Arts & Crafts,131,1490.8,854.9699999999998,635.8299999999999,0.4265025489669976
"2025-04-17",2025,2,4,April,Baby & Toddler,120,1636.76,942.3299999999997,694.4299999999997,0.4242711209951366
"2025-04-17",2025,2,4,April,Board Games,96,1885.31,1015.12,870.1899999999998,0.46156335032434975
"2025-04-17",2025,2,4,April,Building Blocks,98,1541.66,895.57,646.0899999999999,0.4190872176744547
"2025-04-17",2025,2,4,April,Card Games,87,1992.45,1029.94,962.5099999999999,0.48307862179728467
"2025-04-17",2025,2,4,April,Collectibles,8,155.12,76.16,78.96000000000001,0.5090252707581228
"2025-04-17",2025,2,4,April,Dolls,75,1407.53,740.17,667.3599999999999,0.47413554240406947
"2025-04-17",2025,2,4,April,Educational,121,1896.4799999999996,1059.2600000000002,837.2200000000003,0.441459967940606
"2025-04-17",2025,2,4,April,Model Kits,61,1069.05,614.6900000000002,454.35999999999984,0.4250128618867217
"2025-04-17",2025,2,4,April,Outdoor Play,123,2055.47,1130.1599999999999,925.3100000000001,0.45016954759738653
"2025-04-17",2025,2,4,April,Plush,68,1076.09,632.8000000000002,443.29,0.41194509752901715
"2025-04-17",2025,2,4,April,Pretend Play,80,1409.03,858.4899999999999,550.5400000000001,0.39072269575523594
"2025-04-17",2025,2,4,April,Puzzles,92,1591.5400000000002,851.0700000000004,740.47,0.46525377935835727
"2025-04-17",2025,2,4,April,STEM Kits,86,1811.3500000000004,1021.2899999999998,790.06,0.43617191597427324
"2025-04-17",2025,2,4,April,Toy Vehicles,130,2041.67,1221.99,819.6799999999998,0.4014752628975299
"2025-04-18",2025,2,4,April,Action Figures,124,2445.62,1376.36,1069.2599999999995,0.43721428513015087
"2025-04-18",2025,2,4,April,Arts & Crafts,181,2240.2600000000007,1302.9599999999994,937.3000000000002,0.4183889369983841
"2025-04-18",2025,2,4,April,Baby & Toddler,132,2097.5099999999998,1182.6099999999994,914.8999999999999,0.43618385609603766
"2025-04-18",2025,2,4,April,Board Games,110,1879.9099999999994,1031.8700000000006,848.04,0.45110670191658125
"2025-04-18",2025,2,4,April,Building Blocks,120,2061.0799999999995,1174.1599999999996,886.9199999999998,0.4303180856638268
"2025-04-18",2025,2,4,April,Card Games,53,991.8899999999998,521.87,470.02000000000015,0.47386302916654094
"2025-04-18",2025,2,4,April,Collectibles,3,58.17,28.56,29.610000000000003,0.5090252707581228
"2025-04-18",2025,2,4,April,Dolls,63,1049.4599999999998,592.5899999999999,456.87000000000006,0.4353381739180151
"2025-04-18",2025,2,4,April,Educational,93,1592.8499999999997,886.0400000000002,706.8100000000001,0.4437392095928683
"2025-04-18",2025,2,4,April,Model Kits,55,845.23,456.49,388.73999999999984,0.4599221513670833
"2025-04-18",2025,2,4,April,Outdoor Play,117,2033.7899999999997,1169.11,864.6800000000003,0.4251569729421427
"2025-04-18",2025,2,4,April,Plush,72,1115.29,705.0399999999998,410.25,0.36784154793820445
"2025-04-18",2025,2,4,April,Pretend Play,106,1881.5500000000009,1066.6399999999999,814.9099999999999,0.4331056841433921
"2025-04-18",2025,2,4,April,Puzzles,90,1596.4799999999996,832.7600000000002,763.7199999999999,0.47837743034676294
"2025-04-18",2025,2,4,April,STEM Kits,85,1641.0500000000002,937.5999999999999,703.4499999999999,0.42865848085067476
"2025-04-18",2025,2,4,April,Toy Vehicles,80,1405.0400000000002,862.2200000000001,542.8199999999997,0.3863377555087397
"2025-04-19",2025,2,4,April,Action Figures,151,2943.6299999999987,1657.9899999999996,1285.6399999999999,0.43675326043014934
"2025-04-19",2025,2,4,April,Arts & Crafts,127,1734.2000000000003,1058.8700000000001,675.3299999999997,0.3894187521623801
"2025-04-19",2025,2,4,April,Baby & Toddler,117,1619.2199999999996,927.8999999999999,691.3199999999997,0.42694630748137985
"2025-04-19",2025,2,4,April,Board Games,85,1232.49,718.74,513.75,0.41683908185867635
"2025-04-19",2025,2,4,April,Building Blocks,77,1091.11,616.9699999999998,474.13999999999993,0.4345483040206762
"2025-04-19",2025,2,4,April,Card Games,78,1963.43,1002.3299999999999,961.1000000000004,0.4895005169524762
"2025-04-19",2025,2,4,April,Collectibles,12,232.68,114.23999999999998,118.44000000000001,0.5090252707581228
"2025-04-19",2025,2,4,April,Dolls,98,1775.8399999999997,971.4600000000003,804.3800000000001,0.4529574736462746
"2025-04-19",2025,2,4,April,Educational,118,2312.3399999999992,1291.4399999999998,1020.9,0.4415008173538495
"2025-04-19",2025,2,4,April,Model Kits,60,880.51,481.25000000000006,399.25999999999993,0.4534417553463333
"2025-04-19",2025,2,4,April,Outdoor Play,131,2539.4100000000003,1416.0799999999997,1123.3300000000004,0.4423586581134989
"2025-04-19",2025,2,4,April,Plush,89,1477.24,870.0699999999999,607.1700000000001,0.4110164902114755
"2025-04-19",2025,2,4,April,Pretend Play,45,803.16,497.04999999999995,306.10999999999996,0.38113202848747446
"2025-04-19",2025,2,4,April,Puzzles,126,1799.9399999999996,934.85,865.0899999999999,0.48062157627476476
"2025-04-19",2025,2,4,April,STEM Kits,70,1537.63,862.0999999999998,675.5300000000001,0.43933195892379834
"2025-04-19",2025,2,4,April,Toy Vehicles,114,1872.4000000000005,1114.4199999999996,757.9799999999998,0.40481734672078595
"2025-04-20",2025,2,4,April,Action Figures,170,2696.119999999999,1583.1900000000005,1112.93,0.412789490082044
"2025-04-20",2025,2,4,April,Arts & Crafts,197,2293.0199999999995,1357.8700000000003,935.1500000000002,0.4078246155724766
"2025-04-20",2025,2,4,April,Baby & Toddler,151,2249.2,1284.6199999999994,964.5799999999997,0.428854703894718
"2025-04-20",2025,2,4,April,Board Games,86,1712.4399999999996,948.8599999999999,763.58,0.44590175422204587
"2025-04-20",2025,2,4,April,Building Blocks,97,1298.96,784.63,514.3299999999999,0.3959552257190367
"2025-04-20",2025,2,4,April,Card Games,104,2280.070000000001,1158.1100000000001,1121.96,0.49207261180577766
"2025-04-20",2025,2,4,April,Collectibles,2,38.78,19.04,19.740000000000002,0.5090252707581228
"2025-04-20",2025,2,4,April,Dolls,96,1727.49,923.7000000000003,803.7900000000001,0.46529357622909545
"2025-04-20",2025,2,4,April,Educational,112,2058.4499999999994,1200.94,857.51,0.41658043673637946
"2025-04-20",2025,2,4,April,Model Kits,65,996.4500000000003,529.2000000000002,467.24999999999983,0.4689146469968385
"2025-04-20",2025,2,4,April,Outdoor Play,106,1952.4,1070.6200000000001,881.78,0.451639008399918
"2025-04-20",2025,2,4,April,Plush,95,1551.1399999999996,927.99,623.15,0.4017367871372024
"2025-04-20",2025,2,4,April,Pretend Play,58,1153.54,687.7299999999999,465.80999999999995,0.40380914402621493
"2025-04-20",2025,2,4,April,Puzzles,111,2060.9999999999995,1055.5799999999997,1005.4200000000001,0.48783114992721993
"2025-04-20",2025,2,4,April,STEM Kits,101,2153.57,1232.2699999999998,921.3,0.4278012788068184
"2025-04-20",2025,2,4,April,Toy Vehicles,90,1604.28,947.2399999999999,657.04,0.40955444186800305
"2025-04-21",2025,2,4,April,Action Figures,129,2313.0299999999984,1353.43,959.5999999999997,0.41486707911267917
"2025-04-21",2025,2,4,April,Arts & Crafts,147,1814.749999999999,1084.7800000000002,729.9699999999997,0.40224273315883735
"2025-04-21",2025,2,4,April,Baby & Toddler,196,3117.5899999999983,1769.9099999999999,1347.6799999999994,0.4322826285688625
"2025-04-21",2025,2,4,April,Board Games,113,1932.3999999999994,1073.3700000000003,859.0299999999997,0.4445404678120472
"2025-04-21",2025,2,4,April,Building Blocks,78,1133.53,654.0799999999999,479.44999999999993,0.42297071978686046
"2025-04-21",2025,2,4,April,Card Games,68,1544.0700000000002,784.5099999999999,759.5599999999998,0.49192070307693286
"2025-04-21",2025,2,4,April,Collectibles,6,116.34,57.12,59.220000000000006,0.5090252707581228
"2025-04-21",2025,2,4,April,Dolls,80,1456.35,788.5599999999998,667.79,0.45853675284100665
"2025-04-21",2025,2,4,April,Educational,103,1848.1899999999998,1065.8599999999997,782.3300000000002,0.42329522397589003
"2025-04-21",2025,2,4,April,Model Kits,70,1104.4699999999998,585.33,519.1399999999999,0.4700354015953353
"2025-04-21",2025,2,4,April,Outdoor Play,124,2116.3099999999995,1155.3100000000004,961.0000000000006,0.4540922643658069
"2025-04-21",2025,2,4,April,Plush,64,1006.95,607.4499999999999,399.5,0.39674263866130394
"2025-04-21",2025,2,4,April,Pretend Play,73,1500.6500000000003,889.1899999999999,611.4599999999998,0.40746343251257766
"2025-04-21",2025,2,4,April,Puzzles,124,1905.9999999999995,1017.81,888.1899999999997,0.46599685204617
"2025-04-21",2025,2,4,April,STEM Kits,81,1724.9000000000005,960.3699999999998,764.53,0.443231491680677
"2025-04-21",2025,2,4,April,Toy Vehicles,97,1463.9200000000003,857.8200000000002,606.0999999999999,0.41402535657686196
"2025-04-22",2025,2,4,April,Action Figures,135,2706.8399999999997,1564.28,1142.5600000000002,0.4221010477161562
"2025-04-22",2025,2,4,April,Arts & Crafts,125,1515.0199999999995,882.17,632.8499999999996,0.4177172578579819
"2025-04-22",2025,2,4,April,Baby & Toddler,165,2286.8599999999997,1290.4699999999996,996.3899999999998,0.4357022292575846
"2025-04-22",2025,2,4,April,Board Games,99,1791.7800000000002,954.7199999999998,837.0600000000001,0.46716672805813214
"2025-04-22",2025,2,4,April,Building Blocks,83,1493.1599999999999,817.6300000000001,675.5300000000001,0.45241635189798823
"2025-04-22",2025,2,4,April,Card Games,84,1921.4499999999998,960.18,961.2700000000002,0.5002836399594058
"2025-04-22",2025,2,4,April,Collectibles,2,38.78,19.04,19.740000000000002,0.5090252707581228
"2025-04-22",2025,2,4,April,Dolls,76,1310.3099999999997,735.3199999999998,574.9899999999999,0.4388198212636704
"2025-04-22",2025,2,4,April,Educational,120,2215.7999999999997,1213.7899999999997,1002.0099999999999,0.4522113909197581
"2025-04-22",2025,2,4,April,Model Kits,69,1246.8300000000002,666.9900000000002,579.84,0.4650513702750174
"2025-04-22",2025,2,4,April,Outdoor Play,140,2477.7,1348.4899999999996,1129.2100000000003,0.45574928360979955
"2025-04-22",2025,2,4,April,Plush,122,2130.6500000000005,1275.3600000000004,855.2900000000001,0.40142210123671174
"2025-04-22",2025,2,4,April,Pretend Play,60,1691.7200000000003,1012.6500000000001,679.07,0.4014080344265008
"2025-04-22",2025,2,4,April,Puzzles,119,2275.7000000000003,1167.2,1108.5000000000002,0.4871028694467637
"2025-04-22",2025,2,4,April,STEM Kits,96,1988.2800000000002,1141.52,846.7599999999999,0.425875631198825
"2025-04-22",2025,2,4,April,Toy Vehicles,114,1893.6300000000006,1087.0199999999998,806.6099999999999,0.4259596647708368
"2025-04-23",2025,2,4,April,Action Figures,137,2765.5899999999997,1572.7899999999993,1192.8000000000004,0.43130037351885153
"2025-04-23",2025,2,4,April,Arts & Crafts,115,1327.3399999999997,811.5000000000001,515.84,0.38862687781578203
"2025-04-23",2025,2,4,April,Baby & Toddler,133,2150.7999999999997,1190.3599999999997,960.4399999999998,0.446550120885252
"2025-04-23",2025,2,4,April,Board Games,100,1608.37,885.49,722.8799999999999,0.44944882085589755
"2025-04-23",2025,2,4,April,Building Blocks,103,1625.8999999999996,914.6000000000001,711.2999999999997,0.43748077987576106
"2025-04-23",2025,2,4,April,Card Games,72,1575.3500000000004,804.1700000000001,771.1800000000001,0.48952931094677365
"2025-04-23",2025,2,4,April,Collectibles,3,58.17,28.56,29.610000000000003,0.5090252707581228
"2025-04-23",2025,2,4,April,Dolls,79,1416.04,756.2200000000001,659.8199999999999,0.4659614135193921
"2025-04-23",2025,2,4,April,Educational,96,1875.4899999999998,1062.66,812.8299999999997,0.43339607249305506
"2025-04-23",2025,2,4,April,Model Kits,30,551.5500000000001,320.88000000000005,230.66999999999996,0.41822137612183835
"2025-04-23",2025,2,4,April,Outdoor Play,95,1622.7200000000003,881.91,740.81,0.4565236146716623
"2025-04-23",2025,2,4,April,Plush,62,1001.7099999999999,555.79,445.91999999999996,0.44515877848878416
"2025-04-23",2025,2,4,April,Pretend Play,88,1719.4000000000005,1007.6299999999999,711.7699999999999,0.4139641735489122
"2025-04-23",2025,2,4,April,Puzzles,124,2164.6500000000005,1124.74,1039.91,0.4804056082969532
"2025-04-23",2025,2,4,April,STEM Kits,83,1747.83,1002.9999999999997,744.8299999999998,0.42614556335570386
"2025-04-23",2025,2,4,April,Toy Vehicles,126,2193.0500000000006,1326.1600000000003,866.8899999999999,0.3952896650783154
"2025-04-24",2025,2,4,April,Action Figures,145,3350.4800000000005,1872.1199999999997,1478.3600000000001,0.4412382703373845
"2025-04-24",2025,2,4,April,Arts & Crafts,148,2016.1899999999991,1210.2699999999998,805.9200000000002,0.39972423233921434
"2025-04-24",2025,2,4,April,Baby & Toddler,125,1861.54,1064.42,797.1199999999997,0.42820460478958267
"2025-04-24",2025,2,4,April,Board Games,89,1587.7799999999997,895.3400000000003,692.4399999999998,0.43610575772462173
"2025-04-24",2025,2,4,April,Building Blocks,83,1648.4300000000003,892.1700000000001,756.26,0.4587759261843086
"2025-04-24",2025,2,4,April,Card Games,63,1548.7099999999998,781.3599999999999,767.35,0.4954768807588252
"2025-04-24",2025,2,4,April,Collectibles,6,116.34,57.12,59.220000000000006,0.5090252707581228
"2025-04-24",2025,2,4,April,Dolls,90,1620.6399999999999,900.51,720.1300000000001,0.4443491460163887
"2025-04-24",2025,2,4,April,Educational,136,2449.0099999999993,1327.96,1121.0499999999997,0.4577563995247059
"2025-04-24",2025,2,4,April,Model Kits,61,1132.9799999999998,649.32,483.65999999999997,0.42689191336122445
